age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
51.0,?,209794,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,3.0,United-States,>50K
31.0,Private,128065,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55.0,United-States,>50K
34.0,Private,130078,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,32.0,?,>50K
53.0,Self-emp-not-inc,169112,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,Hungary,>50K
37.0,Federal-gov,362006,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40.0,United-States,>50K
59.0,Self-emp-inc,170993,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,13550,0,40.0,,>50K
35.0,Private,143059,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,1902,28.0,United-States,>50K
43.0,Federal-gov,594194,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40.0,United-States,>50K
56.0,Local-gov,191754,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50.0,United-States,>50K
26.0,Self-emp-inc,384276,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60.0,United-States,>50K
46.0,Self-emp-not-inc,368355,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
51.0,Private,108435,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40.0,United-States,>50K
,?,176827,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,30.0,,>50K
42.0,Private,209547,Some-college,10,Married-civ-spouse,,Husband,White,Male,5178,0,40.0,United-States,>50K
29.0,Private,197565,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1902,35.0,United-States,>50K
52.0,Local-gov,203953,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40.0,Puerto-Rico,>50K
71.0,Private,132057,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,9386,0,50.0,United-States,>50K
41.0,Private,244945,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65.0,United-States,>50K
,Private,327406,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,65.0,United-States,>50K
39.0,Private,114942,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43.0,United-States,>50K
32.0,Self-emp-inc,204470,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,99.0,United-States,>50K
50.0,Private,195844,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,13550,0,,United-States,>50K
68.0,Private,116993,Prof-school,15,Widowed,Prof-specialty,Unmarried,White,Male,0,0,60.0,United-States,>50K
,Private,167948,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40.0,South,>50K
67.0,Self-emp-inc,273239,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,,United-States,>50K
52.0,Local-gov,230112,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,>50K
44.0,Private,117728,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40.0,United-States,>50K
44.0,Private,304175,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40.0,United-States,>50K
52.0,Federal-gov,385183,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,,>50K
31.0,Private,290964,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,38.0,United-States,>50K
48.0,Private,377401,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40.0,United-States,>50K
41.0,Self-emp-inc,163215,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60.0,,>50K
54.0,Private,178530,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60.0,United-States,>50K
41.0,Private,173307,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,>50K
42.0,Private,212760,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,>50K
53.0,State-gov,101238,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,,>50K
35.0,Private,151835,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45.0,United-States,>50K
70.0,Private,291998,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,20051,0,65.0,United-States,>50K
44.0,Private,136986,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50.0,United-States,>50K
42.0,Private,347890,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,1902,50.0,United-States,>50K
,Federal-gov,39207,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40.0,United-States,>50K
59.0,Private,159770,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,,>50K
59.0,Federal-gov,181940,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,,United-States,>50K
30.0,Private,213226,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,27828,0,40.0,United-States,>50K
36.0,Private,214008,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,>50K
25.0,Private,48029,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,>50K
46.0,Private,278322,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,>50K
38.0,Private,107302,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40.0,United-States,>50K
43.0,Private,147110,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
34.0,Private,108837,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48.0,United-States,>50K
55.0,Private,27227,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1977,35.0,United-States,>50K
42.0,Private,602513,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45.0,United-States,>50K
55.0,Self-emp-inc,114495,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,50.0,United-States,>50K
43.0,Private,171087,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40.0,United-States,>50K
38.0,Private,589809,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45.0,United-States,>50K
56.0,Private,258579,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,>50K
29.0,Private,123200,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,2415,40.0,Puerto-Rico,>50K
47.0,Local-gov,101016,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40.0,United-States,>50K
40.0,Federal-gov,179717,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50.0,United-States,>50K
,Private,82521,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45.0,United-States,>50K
50.0,Private,338836,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,36.0,United-States,>50K
,Local-gov,122206,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20.0,United-States,>50K
35.0,State-gov,88215,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40.0,Philippines,>50K
68.0,?,188102,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8.0,,>50K
51.0,State-gov,166459,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
,Private,36222,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45.0,United-States,>50K
31.0,Private,203488,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45.0,,>50K
32.0,Private,303692,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40.0,,>50K
41.0,Private,306496,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40.0,United-States,>50K
44.0,Private,270147,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45.0,United-States,>50K
47.0,Private,131160,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,99999,0,40.0,United-States,>50K
38.0,Private,181661,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,56.0,United-States,>50K
46.0,Private,98524,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40.0,Canada,>50K
,Private,157786,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,1902,55.0,United-States,>50K
,Private,167625,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40.0,United-States,>50K
61.0,Private,190955,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40.0,United-States,>50K
50.0,Private,185846,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,40.0,,>50K
69.0,Private,164110,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,10605,0,50.0,United-States,>50K
38.0,Self-emp-inc,231491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50.0,United-States,>50K
36.0,Private,69481,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55.0,United-States,>50K
42.0,Private,199018,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,,>50K
36.0,Private,23892,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,0,40.0,United-States,>50K
31.0,Private,201156,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,55.0,United-States,>50K
37.0,Private,255454,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,7298,0,35.0,Haiti,>50K
36.0,Private,298635,Bachelors,13,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40.0,Iran,>50K
39.0,Private,40955,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45.0,United-States,>50K
29.0,Private,247867,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
47.0,Private,101825,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,,United-States,>50K
25.0,Private,166977,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,40.0,United-States,>50K
63.0,Private,546118,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35.0,United-States,>50K
33.0,Private,175856,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,>50K
45.0,Self-emp-inc,213897,Masters,14,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,1902,40.0,Hong,>50K
42.0,Private,212894,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70.0,United-States,>50K
50.0,Private,341797,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,Canada,>50K
,Private,252646,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
,Private,453686,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40.0,,>50K
50.0,Private,98815,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46.0,United-States,>50K
43.0,Private,195897,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
67.0,Private,126361,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,9.0,United-States,>50K
28.0,Local-gov,229656,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40.0,,>50K
62.0,Private,189665,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40.0,United-States,>50K
50.0,Private,320510,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60.0,United-States,>50K
25.0,Private,281627,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,1564,30.0,United-States,>50K
35.0,Private,301911,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50.0,,>50K
52.0,Private,89041,Masters,14,Married-civ-spouse,,Husband,White,Male,99999,0,40.0,United-States,>50K
37.0,Private,96483,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,5178,0,38.0,United-States,>50K
42.0,Private,179533,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
64.0,Private,250117,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,50.0,United-States,>50K
,Self-emp-not-inc,194360,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,72.0,United-States,>50K
,Self-emp-not-inc,49448,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40.0,United-States,>50K
45.0,Self-emp-inc,270535,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40.0,United-States,>50K
48.0,Private,155489,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,,United-States,>50K
38.0,Private,33394,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,75.0,United-States,>50K
39.0,Private,161295,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40.0,United-States,>50K
49.0,?,178341,HS-grad,9,Married-civ-spouse,,Husband,White,Male,7688,0,,United-States,>50K
62.0,Private,104849,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40.0,China,>50K
50.0,Private,237868,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55.0,United-States,>50K
44.0,Local-gov,185267,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40.0,,>50K
41.0,Private,33331,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40.0,,>50K
,State-gov,328228,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,>50K
45.0,Private,92374,Some-college,10,Never-married,Exec-managerial,Not-in-family,Other,Male,13550,0,60.0,India,>50K
42.0,Private,183319,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,43.0,United-States,>50K
23.0,Private,308647,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,40.0,United-States,>50K
30.0,State-gov,107142,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.0,United-States,>50K
42.0,Private,23157,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,>50K
24.0,Private,188569,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,4787,0,,United-States,>50K
53.0,Private,239155,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,>50K
46.0,Federal-gov,125892,Masters,14,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,15024,0,40.0,United-States,>50K
48.0,Private,191681,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
45.0,Local-gov,111994,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
44.0,Private,314739,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,,United-States,>50K
25.0,Private,190107,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
39.0,Local-gov,30269,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,44.0,,>50K
53.0,Private,199720,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,>50K
24.0,Self-emp-not-inc,31606,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,20.0,United-States,>50K
55.0,Private,323639,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,74.0,United-States,>50K
55.0,Local-gov,219074,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,55.0,United-States,>50K
38.0,Private,212143,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35.0,United-States,>50K
37.0,Private,353550,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60.0,United-States,>50K
37.0,Private,107302,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45.0,United-States,>50K
65.0,Self-emp-not-inc,169435,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39.0,United-States,>50K
32.0,Self-emp-not-inc,68879,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,,>50K
45.0,Private,226081,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
,Self-emp-inc,160120,Doctorate,16,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40.0,Taiwan,>50K
40.0,Private,154374,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60.0,United-States,>50K
42.0,Private,244910,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,>50K
48.0,Private,120902,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40.0,United-States,>50K
47.0,Private,150429,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,50.0,United-States,>50K
54.0,Private,186224,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40.0,United-States,>50K
,Self-emp-not-inc,187332,Prof-school,15,Married-civ-spouse,,Husband,White,Male,20051,0,45.0,,>50K
60.0,Self-emp-inc,137733,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,44.0,United-States,>50K
,Private,106662,Bachelors,13,Separated,Sales,Not-in-family,White,Male,99999,0,55.0,United-States,>50K
41.0,Local-gov,247082,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
,Self-emp-not-inc,69249,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,10.0,United-States,>50K
35.0,Private,194668,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,45.0,United-States,>50K
40.0,Private,266803,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50.0,Canada,>50K
,Private,161423,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,>50K
45.0,Private,215892,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,2824,,United-States,>50K
33.0,Private,158438,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55.0,United-States,>50K
38.0,Private,200445,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48.0,United-States,>50K
31.0,Federal-gov,103651,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45.0,United-States,>50K
51.0,Self-emp-inc,200046,Bachelors,13,Separated,Sales,Unmarried,White,Male,0,2824,,United-States,>50K
,Private,193285,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45.0,United-States,>50K
57.0,?,153788,Bachelors,13,Married-civ-spouse,,Wife,White,Female,99999,0,45.0,United-States,>50K
40.0,Private,174395,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,>50K
34.0,Private,121321,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,,United-States,>50K
47.0,Private,159399,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55.0,United-States,>50K
39.0,Private,182189,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,65.0,United-States,>50K
,Federal-gov,38819,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45.0,United-States,>50K
39.0,Local-gov,218490,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
44.0,Self-emp-not-inc,460259,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50.0,United-States,>50K
35.0,Local-gov,405284,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,,United-States,>50K
,Self-emp-not-inc,26502,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
71.0,?,365996,HS-grad,9,Widowed,?,Unmarried,White,Female,6612,0,42.0,United-States,>50K
42.0,Local-gov,216411,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35.0,Puerto-Rico,>50K
37.0,State-gov,122493,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,55.0,United-States,>50K
,Private,188615,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Male,0,2231,50.0,Canada,>50K
